show_id,title,cast,country,date_added,release_year,rating,duration,listed_in,primary_genre
s3527,The I-Land,"Natalie Martinez, Kate Bosworth, Ronald Peet, Kyle Schmid, Alex Pettyfer, Sibylla Deen, Gilles Geary, Anthony Lee Medina, Kota Eberhardt, Michelle Veintimilla, Bruce McGill",United States,2019-09-12 00:00:00,2019,TV-MA,1 Season,"TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy",TV Action & Adventure
s3528,"The Mind, Explained",Emma Stone,United States,2019-09-12 00:00:00,2019,TV-14,1 Season,"Docuseries, Science & Nature TV",Docuseries
s3535,The Spy,"Sacha Baron Cohen, Noah Emmerich, Hadar Ratzon Rotem, Alexander Siddig, Waleed Zuaiter, Nassim Lyes",France,2019-09-06 00:00:00,2019,TV-MA,1 Season,"TV Dramas, TV Thrillers",TV Dramas
s3540,Loo Loo Kids: Johny & Friends Musical Adventures,Unknown,Unknown,2019-09-01 00:00:00,2016,TV-Y,1 Season,Kids' TV,Kids' TV
s3541,Moving Art,Unknown,United States,2019-09-01 00:00:00,2018,TV-G,3 Seasons,"Docuseries, Science & Nature TV",Docuseries
s3542,Naruto,"Junko Takeuchi, Chie Nakamura, Noriaki Sugiyama, Kazuhiko Inoue, Toshihiko Seki, Hidekatsu Shibata, Masako Katsuki, Nana Mizuki",Japan,2019-09-01 00:00:00,2006,TV-14,9 Seasons,Anime Series,Anime Series
s3544,Serial Killer with Piers Morgan,Piers Morgan,United Kingdom,2019-09-01 00:00:00,2018,TV-14,1 Season,"British TV Shows, Crime TV Shows, Docuseries",British TV Shows
s3547,Luo Bao Bei,"Hana Burnett, Natalia-Jade Jonathan, Leo Tang, Gok Wan, Ching-He Huang, Pik Sen Lim, David Yip",China,2019-08-31 00:00:00,2018,TV-Y,1 Season,"British TV Shows, Kids' TV",British TV Shows
s3551,Styling Hollywood,"Jason Bolden, Adair Curtis",Unknown,2019-08-30 00:00:00,2019,TV-14,1 Season,Reality TV,Reality TV
s3552,The Dark Crystal: Age of Resistance,"Taron Egerton, Nathalie Emmanuel, Anya Taylor-Joy, Donna Kimball, Mark Hamill, Simon Pegg, Helena Bonham Carter, Lena Headey, Alicia Vikander, Awkwafina, Gugu Mbatha-Raw, Benedict Wong, Caitriona Balfe, Natalie Dormer, Harvey Fierstein, Andy Samberg, Ralph Ineson, Jason Isaacs, Eddie Izzard, Theo James, Hannah John-Kamen, Toby Jones, Keegan-Michael Key, Mark Strong, Sigourney Weaver, Ólafur Darri Ólafsson",United Kingdom,2019-08-30 00:00:00,2019,TV-PG,1 Season,"TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy",TV Action & Adventure
s3553,The Good Bandit,"Diego Vásquez, Carolina Acevedo, Norma Nivia, Ana María Arango, Álvaro Bayona, Katherine Porto, Tiberio Cruz, Felipe Calero, Jimena Durán, Andrés Toro, Sebastián Sánchez, Isabella Barragán",Colombia,2019-08-30 00:00:00,2018,TV-MA,1 Season,"Crime TV Shows, Spanish-Language TV Shows",Crime TV Shows
s3554,True and the Rainbow Kingdom,"Michela Luci, Jamie Watson, Anna Claire Bartlam, Dante Zee, Eric Peterson",United States,2019-08-30 00:00:00,2019,TV-Y,3 Seasons,Kids' TV,Kids' TV
s3559,Million Pound Menu,Unknown,United Kingdom,2019-08-27 00:00:00,2019,TV-MA,2 Seasons,"British TV Shows, Reality TV",British TV Shows
s3562,13 Reasons Why: Beyond the Reasons,"Dylan Minnette, Katherine Langford, Kate Walsh, Derek Luke, Alisha Boe, Justin Prentice, Brandon Flynn, Miles Heizer, Christian Navarro, Brian Yorkey, Tom McCarthy, Selena Gomez, Mandy Teefey, Jay Asher, Dr. Rona Hu, Dr. Helen Hsu, Dr. Rebecca Hedrick, Alexis Jones, Elaine Welteroth, Julia Bicknell, Dr. Christine Moutier, Nic Sheff, Carrie Goldberg, Anne Winters, Joy Gorman, Brandon Butler, Marissa Jo Cerar, Susanne Timms",United States,2019-08-23 00:00:00,2019,TV-MA,3 Seasons,"Crime TV Shows, Docuseries",Crime TV Shows
s3563,HERO MASK,"Yasuyuki Kase, Yuhko Kaida, Junpei Morita, Kentaro Takano, Kouki Uchiyama, Yutaka Aoyama, Takayuki Sugo, Yutaka Nakano, Haruka Shibuya, Tomoyuki Shimura, Yuichi Karasuma, Yukiyo Fujii, Fuminori Komatsu, Tomoko Miyadera",Unknown,2019-08-23 00:00:00,2019,TV-14,2 Seasons,"Anime Series, Crime TV Shows",Anime Series
s3572,Hyperdrive,"Rutledge Wood, Mike Hill, Michael Bisping, Lindsay Czarniak",United States,2019-08-21 00:00:00,2019,TV-PG,1 Season,Reality TV,Reality TV
s3576,45 rpm,"Carlos Cuevas, Guiomar Puerta, Iván Marcos, Israel Elejalde, Eudald Font, Luis Larrodera, Carmen Gutiérrez, Diana Gómez, Vito Sanz, Marina San José, Pere Ponce, Joan Pera",Spain,2019-08-16 00:00:00,2019,TV-MA,1 Season,"Romantic TV Shows, Spanish-Language TV Shows",Romantic TV Shows
s3577,Apache: The Life of Carlos Tevez,"Balthazar Murillo, Vanesa González, Alberto Ajaka, Sofía Gala Castiglione, Patricio Contreras, Matías Recalt, Osqui Guzmán, Roberto Vallejos, Diego Gallardo",Argentina,2019-08-16 00:00:00,2019,TV-MA,1 Season,"Crime TV Shows, Spanish-Language TV Shows",Crime TV Shows
s3578,Better Than Us,"Paulina Andreeva, Kirill Käro, Aleksandr Ustyugov, Olga Lomonosova, Eldar Kalimulin, Vitaliya Kornienko, Vera Panfilova, Aleksandr Kuznetsov, Fyodor Lavrov, Sergey Sosnovskiy, Kirill Polukhin, Pavel Vorontsov",Russia,2019-08-16 00:00:00,2019,TV-MA,1 Season,"Crime TV Shows, TV Dramas",Crime TV Shows
s3579,Diagnosis,Lisa Sanders,United States,2019-08-16 00:00:00,2019,TV-14,1 Season,"Docuseries, Science & Nature TV",Docuseries
s3580,Green Frontier,"Juana del Río, Ángela Cano, Miguel Dionisio Ramos, Nelson Camayo, Bruno Clairefond, Marcela Mar, Andrés Crespo, John Narváez, Edwin Morales, Karla López, Antonio Bolívar",Colombia,2019-08-16 00:00:00,2019,TV-MA,1 Season,"Crime TV Shows, Spanish-Language TV Shows",Crime TV Shows
s3582,MINDHUNTER,"Jonathan Groff, Holt McCallany, Anna Torv, Cotter Smith, Hannah Gross",United States,2019-08-16 00:00:00,2019,TV-MA,2 Seasons,"Crime TV Shows, TV Dramas, TV Mysteries",Crime TV Shows
s3586,The King's Avatar,"Yang Yang, Jiang Shuying, Lai Yumeng, Li Muchen, Lai Yi, Fan Jinwei, Jiang Long, Sun Ning, Li Junchen, Zhao Chulun, Liu Qiushi, Jiang Xueming, Liang Yimu, Yang Tindong, Gao Hanyu, Kuang Muye, Ji Xiangning, Hao Shuai, Song Hanyu, Gu Youming",China,2019-08-16 00:00:00,2019,TV-MA,1 Season,"TV Action & Adventure, TV Dramas",TV Action & Adventure
s3588,Victim Number 8,"César Mateo, María de Nati, Verónika Moral, Iñaki Ardanaz, Farah Hamed, Lisi Linder, Khaled Kouka, Óscar Zafra, Jesús Ruyman, Alfonso Torregrosa, Itziar Lazkano, Son Khoury, Youssef Bougarouane, Marcial Álvarez",Spain,2019-08-16 00:00:00,2018,TV-MA,1 Season,"Spanish-Language TV Shows, TV Action & Adventure",Spanish-Language TV Shows
s3589,Cannon Busters,"Yoshitsugu Matsuoka, Hinaki Yano, Shiori Izawa, Junji Majima, Yosuke Akimoto, Nobuyuki Hiyama, Takaya Kuroda, Katsuhisa Houki, Taro Yamaguchi, Junko Minagawa, Tomomi Maruyama",United States,2019-08-15 00:00:00,2019,TV-MA,1 Season,Anime Series,Anime Series
s3590,Sacred Games,"Saif Ali Khan, Nawazuddin Siddiqui, Radhika Apte, Neeraj Kabi, Jitendra Joshi",India,2019-08-15 00:00:00,2019,TV-MA,2 Seasons,"Crime TV Shows, TV Dramas",Crime TV Shows
s3591,Til Death Do Us Part,"Wen Chen-ling, River Huang, Lin He-xuan, Phoebe Lin, Janel Tsai, Dara Hanfman, Hsia Teng-hung, Nikki Hsin-Ying Hsieh",Taiwan,2019-08-15 00:00:00,2019,TV-MA,1 Season,"TV Dramas, TV Thrillers",TV Dramas
s3593,Happy Jail,Unknown,Unknown,2019-08-14 00:00:00,2019,TV-MA,1 Season,"Crime TV Shows, Docuseries",Crime TV Shows
s3598,Knightfall,"Tom Cullen, Jim Carter, Pádraic Delaney, Simon Merrells, Julian Ovenden, Olivia Ross, Ed Stoppard, Sabrina Bartlett, Bobby Schofield, Sarah-Sofie Boussnina",United States,2019-08-13 00:00:00,2019,TV-MA,2 Seasons,TV Dramas,TV Dramas
s3599,DC Super Hero Girls,"Grey Griffin, Tara Strong, Nicole Sullivan, Kari Wahlgren, Myrna Velasco, Kimberly Brooks",United States,2019-08-12 00:00:00,2019,TV-Y7,1 Season,Kids' TV,Kids' TV
s3601,GLOW,"Alison Brie, Betty Gilpin, Marc Maron, Britney Young, Sydelle Noel, Gayle Rankin, Sunita Mani, Kimmy Gatewood, Rebekka Johnson, Jackie Tohn, Ellen Wong, Kate Nash, Britt Baron, Kia Stevens, Chris Lowell, Alex Rich",United States,2019-08-09 00:00:00,2019,TV-MA,3 Seasons,"TV Comedies, TV Dramas",TV Comedies
s3602,IZombie,"Rose McIver, Malcolm Goodwin, Rahul Kohli, Robert Buckley, David Anders, Aly Michalka",United States,2019-08-09 00:00:00,2019,TV-MA,5 Seasons,"TV Comedies, TV Dramas, TV Horror",TV Comedies
s3605,Sintonia,"Christian Malheiros, Jottapê, Bruna Mascarenhas",Brazil,2019-08-09 00:00:00,2019,TV-MA,1 Season,"Crime TV Shows, TV Dramas",Crime TV Shows
s3606,The Family,"James Cromwell, David Rysdahl, Ben Rosenfield, Zachary Booth",United States,2019-08-09 00:00:00,2019,TV-14,1 Season,Docuseries,Docuseries
s3607,Bad Guys,"Kim Sang-jung, Ma Dong-seok, Park Hae-Jin, Cho Dong-hyuk, Kang Ye-won, Kang Shin-il, Ji-a Min, Hwang Seung-eon",South Korea,2019-08-08 00:00:00,2014,TV-MA,1 Season,"Crime TV Shows, Korean TV Shows",Crime TV Shows
s3608,Dollar,"Adel Karam, Amel Bouchoucha",Lebanon,2019-08-08 00:00:00,2019,TV-MA,1 Season,TV Dramas,TV Dramas
s3609,Jane The Virgin,"Gina Rodriguez, Andrea Navedo, Yael Grobglas, Justin Baldoni, Ivonne Coll, Brett Dier, Jaime Camil, Anthony Mendez",United States,2019-08-08 00:00:00,2019,TV-14,5 Seasons,"Romantic TV Shows, TV Comedies, TV Dramas",Romantic TV Shows
s3610,Let's Eat 2,"Yoon Du-jun, Seo Hyun-jin, Kwon Yul, Kim Hee-won, Hwang Seog-jeong, Cho Eun-ji, Hwang Seung-un, Lee Ju-seung, Kim Ji-young",Malaysia,2019-08-08 00:00:00,2015,TV-MA,1 Season,"Korean TV Shows, Romantic TV Shows",Korean TV Shows
s3611,Let’s Eat,"Lee Soo-kyung, Yoon Du-jun, Yoon So-hui, Shim Hyoung-tak, Do-yeon Lee, Jang Won-young, Jung Soo-young",South Korea,2019-08-08 00:00:00,2013,TV-PG,1 Season,"Korean TV Shows, Romantic TV Shows",Korean TV Shows
s3612,Misaeng,"Im Si-wan, Kang So-ra, Lee Sung-min, Kang Ha-neul, Byun Yo-han, Kim Dae-myeong, Shin Eun-jung, Park Hae-joon",South Korea,2019-08-08 00:00:00,2014,TV-MA,1 Season,"Korean TV Shows, TV Dramas",Korean TV Shows
s3613,Oh My Ghost,"Park Bo-young, Cho Jung-seok, Lim Ju-hwan, Kim Seul-ki",South Korea,2019-08-08 00:00:00,2015,TV-MA,1 Season,"Korean TV Shows, Romantic TV Shows",Korean TV Shows
s3614,Reply 1994,"Go Ara, Jung Woo, Sung Dong-il, Dohee, Son Ho-jun, Kim Sung-kyun, Cha Seon-wu, Yoo Yeon-seok, Lee Il-hwa",South Korea,2019-08-08 00:00:00,2014,TV-MA,1 Season,"Korean TV Shows, Romantic TV Shows",Korean TV Shows
s3615,Reply 1997,"Jung Eun-ji, Seo In-guk, Shin So-yul, Ji-won Eun, Lee Ho-won, Lee Si-eon, Sung Dong-il, Lee Il-hwa, Song Jong-ho",South Korea,2019-08-08 00:00:00,2012,TV-MA,1 Season,"Korean TV Shows, Romantic TV Shows",Korean TV Shows
s3616,Wu Assassins,"Iko Uwais, Katheryn Winnick, Byron Mann, Tommy Flanagan, Li Jun Li, Celia Au, Lewis Tan, Lawrence Kao, Juju Chan, Tzi Ma, Cranston Johnson, Mark Dacascos, Kevin Durand, Jeff Fahey, Summer Glau",United States,2019-08-08 00:00:00,2019,TV-MA,1 Season,"TV Action & Adventure, TV Sci-Fi & Fantasy",TV Action & Adventure
s3625,No Good Nick,"Melissa Joan Hart, Sean Astin, Siena Agudong, Lauren Lindsey Donzis, Kalama Epstein",United States,2019-08-05 00:00:00,2019,TV-PG,2 Seasons,"Kids' TV, TV Comedies, TV Dramas",Kids' TV
s3628,Basketball or Nothing,Unknown,United States,2019-08-02 00:00:00,2019,TV-PG,1 Season,"Docuseries, Reality TV",Docuseries
s3633,Sleepless Society: Nyctophobia,"Chermarn Boonyasak, Nattapat Nimjirawat, Jason Young, Matthew Deane Chanthavanij, Inthira Charoenpura, Natharinee Kanasoot",Thailand,2019-08-01 00:00:00,2019,TV-MA,1 Season,"TV Mysteries, TV Thrillers",TV Mysteries
s3634,The Letdown,"Alison Bell, Duncan Fellows, Noni Hazlehurst, Sacha Horler, Leon Ford, Lucy Durack, Leah Vandenberg, Celeste Barber, Xana Tang, Patrick Brammall",Australia,2019-07-31 00:00:00,2019,TV-MA,2 Seasons,"TV Comedies, TV Dramas",TV Comedies
s3637,Twelve Forever,"Kelsy Abbott, Antony Del Rio, Jaylen Barron, Matt Berry, Bridget Everett, Brandon Wardell, Steve Agee, Spencer Rothbell, Nick Sumida, Ashley Boettcher, Wade Randolph",United States,2019-07-29 00:00:00,2019,TV-PG,1 Season,Kids' TV,Kids' TV
s3641,My First First Love,"Ji Soo, Jung Chae-yeon, Jinyoung, Choi Ri, Kang Tae-oh, Hong Ji-yoon",South Korea,2019-07-26 00:00:00,2019,TV-14,2 Seasons,"Korean TV Shows, Romantic TV Shows",Korean TV Shows
s3643,Another Life,"Katee Sackhoff, Justin Chatwin, Samuel Anderson, Blu Hunt, AJ Rivera, Jake Abel, Alex Ozerov, Alexander Eling, Lina Renna, Selma Blair",United States,2019-07-25 00:00:00,2019,TV-MA,1 Season,"British TV Shows, TV Action & Adventure",British TV Shows
s3645,Beat Bugs,"Ashleigh Ball, Lili Beaudoin, Charles Demers, Rebecca Husain, Erin Mathews",Australia,2019-07-21 00:00:00,2018,TV-Y,3 Seasons,Kids' TV,Kids' TV
s3652,Sexy Central,"Jeana Ho Pui-yu, Joyce Cheng, Ava Liu, Shiga Lin, Kelly Chen Jia-li, Eric Suen Yiu-wai, Eric Kwok, Mix, Adam Pak, Patrick Tang",Hong Kong,2019-07-20 00:00:00,2019,TV-MA,1 Season,"Romantic TV Shows, TV Dramas",Romantic TV Shows
s3654,Comedians in Cars Getting Coffee,Jerry Seinfeld,United States,2019-07-19 00:00:00,2019,TV-14,6 Seasons,"Stand-Up Comedy & Talk Shows, TV Comedies",Stand-Up Comedy & Talk Shows
s3655,The Epic Tales of Captain Underpants,"Nat Faxon, Jay Gragnani, Ramone Hamilton, Sean Astin, Dayci Brookshire, Jorge Diaz, Evan Kishiyama",United States,2019-07-19 00:00:00,2019,TV-Y7,3 Seasons,"Kids' TV, TV Comedies",Kids' TV
s3656,Typewriter,"Aarna Sharma, Aaryansh Malviya, Mikail Gandhi, Palash Kamble, Jishu Sengupta, Palomi Ghosh, Purab Kohli, Sameer Kochhar, Sara Gesawat",India,2019-07-19 00:00:00,2019,TV-MA,1 Season,"TV Horror, TV Mysteries",TV Horror
s3657,Rookie Historian Goo Hae-Ryung,"Shin Sae-kyeong, Cha Eun-woo, Park Ki-woong, Lee Ji-hoon, Park Ji-hyun, Gong Jung-hwan, Kim Min-sang, Choi Duk-mun, Kim Yeo-jin",South Korea,2019-07-18 00:00:00,2019,TV-14,1 Season,"Korean TV Shows, Romantic TV Shows",Korean TV Shows
s3660,Pinky Malinky,"Lucas Grabeel, Nathan Kress, Diamond White, Danny Jacobs, Retta, Colleen Smith, Vargus Mason, Lauren Tom, Robbie Daymond, Grey Griffin",United States,2019-07-17 00:00:00,2019,TV-Y7,3 Seasons,"Kids' TV, TV Comedies",Kids' TV
s3661,Unrequited Love,"Zhu Yanmanzi, Zhao Shunran, Shen Yu, Zhang Yichi, Mengqin, Esther Chen, Zhang Zhehao, He Meixuan, Yuan Baizihui",China,2019-07-17 00:00:00,2019,TV-14,1 Season,"Romantic TV Shows, TV Dramas",Romantic TV Shows
s3664,Angel Beats!,"Hiroshi Kamiya, Harumi Sakurai, Kana Hanazawa, Eri Kitamura, Ryohei Kimura, Takahiro Mizushima, Shun Takagi, Fuko Saito, Yui Makino, Hiro Masuda, Michael Rivas, Eiichiro Tokumoto, Yumiko Kobayashi, Hiroki Touchi, Miyuki Sawashiro, Chie Matsuura, Kana Asumi, Emiri Kato",Japan,2019-07-15 00:00:00,2010,TV-PG,1 Season,Anime Series,Anime Series
s3665,Anohana: The Flower We Saw That Day,"Miyu Irino, Ai Kayano, Haruka Tomatsu, Takahiro Sakurai, Saori Hayami, Takayuki Kondo, Mitsuru Ogata, Mutsumi Tamura, Asami Seto, Aki Toyosaki, Kaoru Mizuhara, Yui Makino",Japan,2019-07-15 00:00:00,2011,TV-14,1 Season,"Anime Series, Teen TV Shows",Anime Series
s3666,God Eater,"Ryuichi Kijima, Hiroaki Hirata, Kazuya Nakai, Sayaka Ohara, Daisuke Sakaguchi, Maaya Sakamoto",Japan,2019-07-15 00:00:00,2015,TV-14,1 Season,Anime Series,Anime Series
s3667,GRANBLUE FANTASY the Animation,"Yuki Ono, Nao Toyama, Rie Kugimiya, Miyuki Sawashiro, Hiroaki Hirata, Yukari Tamura, Kazuhiro Yamaji, Rie Tanaka, Emiri Kato, Tomokazu Sugita, Kanae Ito",Japan,2019-07-15 00:00:00,2017,TV-PG,1 Season,Anime Series,Anime Series
s3668,3Below: Tales of Arcadia,"Tatiana Maslany, Diego Luna, Nick Offerman, Nick Frost, Glenn Close, Alon Aboutboul, Hayley Atwell, Darin De Paul, Andy Garcia, Cheryl Hines, Tom Kenny, Chris Obi, Cole Sand, Frank Welker, Steven Yeun",United States,2019-07-12 00:00:00,2019,TV-Y7,2 Seasons,"Kids' TV, TV Action & Adventure, TV Sci-Fi & Fantasy",Kids' TV
s3670,Bonus Family,"Vera Vitali, Erik Johansson, Fredrik Hallgren, Petra Mede, Frank Dorsin, Jacob Lundqvist, Amanda Lindh, Marianne Mörck, Barbro Svensson, Ann Petrén, Johan Ulveson, Leo Razzak, Felix Engström",Sweden,2019-07-12 00:00:00,2019,TV-MA,3 Seasons,TV Dramas,TV Dramas
s3672,Extreme Engagement,"Tim Noonan, PJ Madam",Unknown,2019-07-12 00:00:00,2019,TV-MA,1 Season,Reality TV,Reality TV
s3674,One Spring Night,"Han Ji-min, Jung Hae-in, Kim Jun-han, Yim Sung-eon, Song Seung-hwan, Kil Hae-yeon, Lee Moo-saeng, Kim Chang-wan",South Korea,2019-07-12 00:00:00,2019,TV-14,1 Season,"Korean TV Shows, Romantic TV Shows",Korean TV Shows
s3675,PILI Fantasy: War of Dragons,"Wang Hsi-hua, Lai Wei, Zhang Yu-quan, Chen Yu-kuan, Gao Ming-xiao, Tian Zhi-jie, Li Xiang-yu, Guo Ya-zhen, Zhan Yi-chun, Ye Yu-jia",Unknown,2019-07-12 00:00:00,2019,TV-14,1 Season,"TV Action & Adventure, TV Sci-Fi & Fantasy",TV Action & Adventure
s3678,True Tunes,"Michela Luci, Jamie Watson, Eric Peterson, Anna Claire Bartlam, Nicolas Aqui, Cory Doran, Julie Lemieux",Unknown,2019-07-12 00:00:00,2019,TV-Y,1 Season,Kids' TV,Kids' TV
s3681,Free Rein,"Jaylen Barron, Manpreet Bambra, Celine Buckens, Freddy Carter, Caroline Ford, Natalie Gumede, Bruce Herbelin-Earle, Noah Huntley, Kerry Ingram, Paul Luebke, Geoffrey McGivern, Navia Ziraili Robinson, Milo Twomey, Carla Woodcock",United States,2019-07-06 00:00:00,2019,TV-G,3 Seasons,"British TV Shows, Kids' TV, TV Dramas",British TV Shows
s3683,The Legend of White Snake,"Yu Menglong, Ju Jingyi, Pei Zitian, Xiao Yan, Nie Zihao, Yu Lang",China,2019-07-05 00:00:00,2019,TV-14,1 Season,"Romantic TV Shows, TV Dramas",Romantic TV Shows
s3685,Kakegurui,"Minami Hamabe, Mahiro Takasugi, Aoi Morikawa",Unknown,2019-07-04 00:00:00,2019,TV-MA,2 Seasons,"TV Dramas, TV Thrillers",TV Dramas
s3686,Stranger Things,"Winona Ryder, David Harbour, Finn Wolfhard, Millie Bobby Brown, Gaten Matarazzo, Caleb McLaughlin, Natalia Dyer, Charlie Heaton, Cara Buono, Noah Schnapp, Matthew Modine, Joe Keery, Dacre Montgomery, Sadie Sink, Paul Reiser, Sean Astin",United States,2019-07-04 00:00:00,2019,TV-14,3 Seasons,"TV Horror, TV Mysteries, TV Sci-Fi & Fantasy",TV Horror
s3687,The Last Czars,"Robert Jack, Susanna Herbert, Ben Cartwright, Oliver Dimsdale, Gavin Mitchell, Elsie Bennett, Bernice Stegers",United States,2019-07-03 00:00:00,2019,TV-MA,1 Season,"Docuseries, TV Dramas",Docuseries
s3688,Yummy Mummies,"Lorinska Merrington, Jane Scandizzo, Rachel Watts, Maria DiGeronimo",Australia,2019-07-03 00:00:00,2019,TV-MA,2 Seasons,Reality TV,Reality TV
s3689,Bangkok Love Stories: Objects of Affection,"Apinya Sakuljaroensuk, Kanokchat Munyadon, Gyeon Seo, Nalin Hohler, Thongpoom Siripipat, Chinawut Indracusin, Preeyada Sitthachai, Akarin Akaranitimaytharatt, Adul Charoenrasameekiat, Kanlaya Lertkasemsup",Thailand,2019-07-02 00:00:00,2019,TV-14,1 Season,"Romantic TV Shows, TV Dramas",Romantic TV Shows
s3690,Bangkok Love Stories: Plead,"Chanon Santinatornkul, Sutatta Udomsilp, Morakot Liu, Varot Makaduangkeo, Sutthatip Wutichaipradit, Cholsawas Tiewwanichkul, Surapol Poonpiriya, Hattaya Wongkrachang",Thailand,2019-07-02 00:00:00,2019,TV-14,1 Season,"Romantic TV Shows, TV Dramas",Romantic TV Shows
s3691,Designated Survivor: 60 Days,"Ji Jin-hee, Lee Jun-hyuk, Heo Jun-ho, Kang Han-na, Bae Jong-ok, Kim Gyu-ri, Son Suk-ku, Choi Yoon-young, Lee Moo-saeng",South Korea,2019-07-02 00:00:00,2019,TV-14,1 Season,"Korean TV Shows, TV Dramas",Korean TV Shows
s3692,DreamWorks Kung Fu Panda Awesome Secrets,"Jack Black, Dustin Hoffman, Dennis Haysbert, Paul Scheer, Randall Duk Kim, David Cross, Jessica DiCicco, Jaycee Chan, Angelina Jolie, Seth Rogen, Tony Leondis",United States,2019-07-01 00:00:00,2008,TV-PG,1 Season,"Kids' TV, TV Action & Adventure, TV Comedies",Kids' TV
s3693,Hatchimals | Adventures in Hatchtopia,"Sam Vincent, Kira Tozer, Andrea Libman",United States,2019-07-01 00:00:00,2018,TV-Y,2 Seasons,Kids' TV,Kids' TV
s3695,Molang,Bruno Guéraçague,France,2019-07-01 00:00:00,2015,TV-Y,1 Season,Kids' TV,Kids' TV
s3696,Rabbids Invasion,"Damien Laquet, David Gasman, Barbara Scaff",France,2019-07-01 00:00:00,2018,TV-Y7,1 Season,"Kids' TV, TV Comedies",Kids' TV
s3697,Record of Grancrest War,"Kentaro Kumagai, Akari Kito, Yuichi Nakamura, Reina Ueda, Satoshi Hino, Yoshitsugu Matsuoka, Natsumi Takamori, Ai Kayano, Takahiro Sakurai, Wataru Hatano, Yuichi Iguchi, Minori Suzuki, Megumi Nakajima, Yuhko Kaida, Chika Anzai, Yumi Uchiyama, Kaede Hondo, Satoshi Mikami, Ayane Sakura, Ari Ozawa, Tatsuhisa Suzuki, Hiro Shimono",Japan,2019-07-01 00:00:00,2018,TV-MA,1 Season,Anime Series,Anime Series
s3701,Scare Tactics,"Tracy Morgan, Lauren Ash",United States,2019-06-30 00:00:00,2011,TV-MA,2 Seasons,"Reality TV, TV Comedies, TV Horror",Reality TV
s3703,Dope,Unknown,United States,2019-06-28 00:00:00,2019,TV-MA,3 Seasons,"Crime TV Shows, Docuseries",Crime TV Shows
s3705,Exhibit A,Unknown,United States,2019-06-28 00:00:00,2019,TV-MA,1 Season,"Crime TV Shows, Docuseries, Science & Nature TV",Crime TV Shows
s3706,Instant Hotel,"Luke Jacobz, Juliet Ashworth",Australia,2019-06-28 00:00:00,2019,TV-MA,2 Seasons,Reality TV,Reality TV
s3708,Motown Magic,Unknown,Australia,2019-06-28 00:00:00,2019,TV-Y,2 Seasons,"Kids' TV, TV Sci-Fi & Fantasy",Kids' TV
s3709,Paquita Salas,"Brays Efe, Belén Cuesta, Lidia San José, Álex de Lucas, Mariona Terés",Spain,2019-06-28 00:00:00,2018,TV-MA,3 Seasons,"Spanish-Language TV Shows, TV Comedies",Spanish-Language TV Shows
s3711,Answer for Heaven,"Sunny Suwanmethanont, Kan Kantathavorn, Pattarasaya Kreuasuwansri, Chayanan Manomaisantiphap, Suwaphat Techaviriyawong, Prachakorn Piyasakulkaew, Nattarika Thampridanant, Michael Shaowanasai, Pattanachai Adirek",Unknown,2019-06-27 00:00:00,2019,TV-MA,1 Season,"Crime TV Shows, TV Comedies",Crime TV Shows
s3717,Forest of Piano,"Soma Saito, Junichi Suwabe, Natsuki Hanae, Yuichi Nakamura, Kenn, Aoi Yuki, Mariya Ise, Katsuyuki Konishi, Toshiyuki Toyonaga, Koji Yusa, Hiroshi Yanaka, Ryoko Shiraishi, Yo Taichi, Marie Miyake, Ryo Hirohashi, Motoko Kumai, Maaya Sakamoto, Hideyuki Tanaka, Bin Shimada",Japan,2019-06-24 00:00:00,2019,TV-14,2 Seasons,Anime Series,Anime Series
s3720,Bolívar,"Luis Gerónimo Abreu, José Ramón Barreto, Ernesto Benjumea, Félix Antequera, Jefferson Quiñones, Shany Nadan, María José Vargas, Hans Martínez, Mauro Mauad, Álvaro Bayona, Rosmeri Marval, Irene Esser, Nohely Arteaga",Colombia,2019-06-21 00:00:00,2019,TV-MA,1 Season,"Romantic TV Shows, Spanish-Language TV Shows",Romantic TV Shows
